"","FCP_M1","FCP_M2","FCP_M3","FF_O","LTAVG_Y10P","NFCP_M1","NFCP_M2","NFCP_M3","PRIME_NA","TB_M3","TB_M6","TB_WK4","TB_Y1","TCMII_Y10","TCMII_Y20","TCMII_Y30","TCMII_Y5","TCMII_Y7","TCMNOM_M1","TCMNOM_M3","TCMNOM_M6","TCMNOM_Y10","TCMNOM_Y1","TCMNOM_Y20","TCMNOM_Y2","TCMNOM_Y30","TCMNOM_Y3","TCMNOM_Y5","TCMNOM_Y7"
"20111229",-0.17,-0.06,0.03,0,0.02,-0.06,-0.01,0.01,0,0.01,0.04,-0.01,0,0.02,0.02,0.02,0,0.01,0,0.01,0.04,-0.0600000000000001,0,-0.0899999999999999,0,-0.0900000000000003,0,-0.03,-0.05
"20120103",0.04,0.15,0.12,0.03,0.03,0.01,0.01,-0.02,0,0,0,0,0,0.03,0.02,0.03,-0.01,0.01,0,0,0,0.0800000000000001,0,0.1,0.02,0.0899999999999999,0.04,0.0600000000000001,0.0599999999999998
"20120105",-0.04,0.02,-0.17,0,-0.02,-0.02,0.01,0,0,0,0.01,0,-0.01,-0.02,-0.03,-0.03,-0.04,-0.03,0,0,0.01,0.02,-0.01,0.0300000000000002,0.02,0.0300000000000002,0,-0.01,0
"20120117",-0.01,-0.03,-0.25,0.01,-0.05,0.02,0.01,0,0,0.01,0.01,0.01,0,-0.07,-0.07,-0.0299999999999999,-0.0600000000000001,-0.0599999999999999,0.01,0.01,0.01,-0.0599999999999998,0,-0.0600000000000001,-0.03,-0.0699999999999998,-0.01,-0.0299999999999999,-0.03
"20120124",0.06,0.01,0.04,0,0.1,-0.01,0.02,-0.03,0,0.01,0,0,0,0.14,0.15,0.1,0.02,0.0600000000000001,0,0.01,0,0.16,0.01,0.19,0,0.19,0.04,0.1,0.15
"20120202",-0.01,-0.02,-0.14,0,-0.02,0,0.01,0.02,0,0.02,0.01,0.02,0.01,-0.02,-0.01,-0.01,-0.01,-0.01,0.02,0.02,0.01,-0.01,0.01,-0.00999999999999979,0,0,0,-0.01,-0.02
"20120216",0.02,0,0.07,-0.01,0.06,0.01,-0.02,-0.03,0,-0.02,-0.02,-0.05,-0.01,0.03,0.05,0.14,0.05,0.0599999999999999,-0.05,-0.02,-0.02,0.0700000000000001,-0.00999999999999998,0.0799999999999996,0,0.0800000000000001,0.02,0.0599999999999999,0.0699999999999998
"20120224",0.03,-0.00999999999999998,0,-0.01,-0.06,-0.01,-0.03,-0.05,0,0.02,0.01,0.06,0.01,-0.07,-0.06,-0.05,-0.0799999999999998,-0.0700000000000001,0.05,0.02,0.01,-0.0699999999999998,0.00999999999999998,-0.0899999999999999,0,-0.1,-0.01,-0.03,-0.0600000000000001
"20120229",0.03,0.00999999999999998,-0.01,0,0.06,0,0.07,0.00999999999999998,0,-0.02,-0.01,-0.02,0,0.03,0.02,0.01,0.0299999999999998,0.0399999999999999,-0.02,-0.02,-0.01,0.04,0,0.02,0,0.0100000000000002,0.02,0.03,0.0299999999999998
"20120302",0.01,-0.01,0.13,0,0,0,-0.01,-0.00999999999999998,0,-0.01,-0.01,-0.01,-0.01,-0.00999999999999998,0,0.01,-0.01,0,-0.01,-0.01,-0.01,-0.0399999999999998,-0.00999999999999998,-0.0299999999999998,-0.02,-0.04,-0.02,-0.05,-0.0600000000000001
"20120309",0.05,-0.01,-0.01,0.01,-0.03,0.02,0.04,0.02,0,0.01,-0.01,-0.01,0,-0.03,-0.01,-0.03,-0.0499999999999998,-0.0499999999999999,-0.01,0.01,-0.01,0.0100000000000002,0,0.0100000000000002,0.01,0.00999999999999979,0.02,0.01,0.02
"20120321",0.26,0.01,0.09,0.03,0.11,0.02,0.07,-0.05,0,0,0,0.04,0.02,0.16,0.11,0.1,0.18,0.17,0.04,0,0,0.27,0.03,0.24,0.06,0.21,0.11,0.23,0.28
"20120323",-0.06,0.02,0.17,0,-0.05,0.00999999999999998,0.02,-0.01,0,0,0,0,0,-0.03,-0.0499999999999999,-0.05,-0.0099999999999999,-0.01,0,0,0,-0.04,0,-0.0499999999999998,0,-0.0600000000000001,-0.01,-0.0299999999999998,-0.03
"20120327",-0.01,0.01,-0.02,0,-0.0399999999999999,0.06,0,0.02,0,0,-0.00999999999999998,0.01,-0.00999999999999998,-0.05,-0.0399999999999999,-0.04,-0.0399999999999999,-0.04,0.01,0,-0.00999999999999998,-0.0599999999999996,-0.01,-0.04,-0.03,-0.04,-0.04,-0.05,-0.0599999999999998
"20120329",0.01,0.01,-0.02,0,-0.02,-0.06,-0.05,0.01,0,-0.02,0,-0.03,0,-0.02,-0.0199999999999999,-0.02,0,0,-0.03,-0.02,0,-0.0299999999999998,0,-0.04,-0.01,-0.04,-0.01,-0.04,-0.03
"20120402",-0.03,0.01,-0.02,0.06,-0.0399999999999999,0.01,0.04,0.02,0,0.01,-0.00999999999999998,0,-0.00999999999999998,-0.05,-0.0499999999999999,-0.04,-0.03,-0.02,0,0.01,-0.00999999999999998,-0.00999999999999979,-0.01,0,0,0,-0.01,-0.01,-0.01
"20120410",0,0.02,0.08,0,-0.16,0.02,0.01,0,0,0.01,0.00999999999999998,0.01,0,-0.16,-0.16,-0.15,-0.0800000000000001,-0.13,0.01,0.01,0.00999999999999998,-0.18,0,-0.2,-0.07,-0.19,-0.08,-0.16,-0.19
"20120417",0.03,-0.03,-0.04,0.01,-0.08,-0.02,0,0,0,-0.01,-0.01,-0.01,-0.00999999999999998,-0.04,-0.07,-0.08,-0.02,-0.03,-0.01,-0.01,-0.01,-0.0500000000000003,0,-0.0600000000000001,-0.02,-0.0700000000000003,-0.01,-0.02,-0.04
"20120420",-0.03,-0.02,-0.00999999999999998,-0.03,0,0,-0.06,0,0,0.01,0,-0.01,0,0.02,0.06,0.01,-0.0900000000000001,-0.12,-0.01,0.01,0,-0.01,0,-0.00999999999999979,0.02,-0.00999999999999979,0,0,0
"20120424",-0.12,-0.07,0,0.01,0.02,0.02,-0.01,-0.02,0,0.01,0.01,0.03,0.01,0.01,-0.03,0.02,-0.0299999999999998,-0.01,0.03,0.01,0.01,0.04,0.00999999999999998,0.04,0,0.04,0.01,0.03,0.03
"20120430",-0.02,-0.03,-0.02,0.01,-0.01,0,-0.03,-0.01,0,0.01,0.00999999999999998,-0.01,0.02,-0.06,-0.05,0,-0.0800000000000001,-0.07,-0.01,0.01,0.00999999999999998,-0.0599999999999998,0.02,-0.0299999999999998,0.01,-0.0299999999999998,-0.01,-0.04,-0.0499999999999998
"20120502",0.02,0.02,-0.01,-0.01,-0.03,-0.05,-0.02,0,0,-0.01,0,-0.01,-0.01,0,0,-0.02,0,0,-0.01,-0.01,0,-0.02,-0.01,-0.0399999999999996,0,-0.0500000000000003,0,-0.02,-0.02
"20120507",0.01,0.02,0.03,0,0,-0.01,0,0.02,0,0.03,0.00999999999999998,0.01,0,0.03,0.1,-0.01,0,-0.04,0.01,0.03,0.00999999999999998,0.01,0,0,0,0,0,0.01,0.01
"20120509",0,-0.00999999999999998,-0.04,-0.01,0.02,-0.02,0,0.01,0,0,0,-0.01,0,0.01,0.04,0.04,0.01,0,-0.01,0,0,-0.00999999999999979,0,0,0,0,0,0,0
"20120511",0.01,0,-0.00999999999999998,0,-0.01,-0.01,0.03,0.01,0,0,0,-0.01,0,-0.03,-0.12,-0.01,0.01,0.03,-0.01,0,0,-0.0499999999999998,0,-0.0500000000000003,0,-0.0499999999999998,-0.01,-0.04,-0.04
"20120515",0.01,-0.00999999999999998,0.01,0,-0.03,0,-0.01,-0.01,0,-0.01,0,0.01,0,-0.03,-0.07,-0.0299999999999999,0,0,0.01,-0.01,0,-0.02,0,-0.0299999999999998,0,-0.04,0.01,0.01,-0.01
"20120517",0.02,0,-0.03,0,-0.07,0.01,0.00999999999999998,0.03,0,0,0.01,0,0,-0.02,-0.03,-0.08,0.01,0,0,0,0.01,-0.0600000000000001,0,-0.0899999999999999,0.02,-0.1,0,-0.01,-0.03
"20120521",0.04,0.00999999999999998,-0.01,0,-0.02,0,0,-0.00999999999999998,0,0.01,-0.00999999999999998,0,0.01,-0.02,-0.08,-0.03,-0.01,0.0299999999999999,0,0.01,-0.00999999999999998,0.04,0.00999999999999998,0.02,-0.02,0,-0.01,0,0.02
"20120523",0.01,0,-0.01,-0.01,-0.03,-0.03,-0.02,0,0,0,-0.01,0,-0.01,-0.03,-0.07,-0.04,0.03,0.01,0,0,-0.01,-0.0600000000000001,-0.00999999999999998,-0.0699999999999998,-0.02,-0.0699999999999998,-0.00999999999999995,-0.04,-0.05
"20120525",0,0.01,0.02,0,0.01,0,0.02,0.02,0,-0.01,0,-0.01,-0.01,-0.01,-0.04,0,0,0.01,-0.01,-0.01,0,-0.02,-0.00999999999999998,-0.02,0.01,-0.00999999999999979,-0.01,-0.01,-0.03
"20120530",0.03,0,0.01,0,-0.07,-0.02,-0.02,-0.02,0,-0.02,-0.01,-0.01,0,-0.08,-0.1,-0.0800000000000001,-0.02,-0.04,-0.01,-0.02,-0.01,-0.11,-0.01,-0.12,-0.03,-0.13,-0.04,-0.0700000000000001,-0.11
"20120601",0.03,0,-0.01,0,-0.14,0.02,0.02,0.02,0,0,-0.02,0,-0.00999999999999998,-0.09,-0.17,-0.15,0.02,-0.03,0,0,-0.02,-0.12,-0.00999999999999998,-0.14,-0.02,-0.14,-0.00999999999999995,-0.05,-0.1
"20120605",0.02,0,0,0,0.01,0.02,-0.01,-0.01,0,0,0.01,0.01,0,0,0.01,0.01,-0.02,-0.02,0.01,0,0.01,0.04,0,0.0600000000000001,0,0.0699999999999998,-0.00999999999999995,0,0.03
"20120607",0.01,0.01,0.02,0,0.05,0.03,0.01,-0.03,0,0,0.01,-0.01,0,0.01,0.05,0.07,-0.05,-0.0299999999999999,-0.01,0,0.01,0,0,0.0100000000000002,0.01,0.02,0,-0.01,-0.01
"20120611",-0.01,0.00999999999999998,0.02,0,-0.02,0.02,-0.00999999999999998,-0.02,0,0,0.00999999999999998,0,-0.00999999999999998,-0.03,-0.03,-0.02,-0.02,-0.02,0.01,0,0.00999999999999998,-0.0499999999999998,-0.01,-0.0600000000000001,-0.01,-0.0600000000000001,-0.02,-0.02,-0.04
"20120613",0,0.03,-0.15,0.01,-0.04,0.05,-0.02,0,0,0,0,0.01,-0.00999999999999998,-0.03,-0.04,-0.05,-0.03,-0.03,0.01,0,0,-0.0599999999999998,-0.01,-0.0700000000000003,0,-0.0699999999999998,-0.00999999999999995,-0.04,-0.0600000000000001
"20120615",-0.05,0.03,-0.03,0.00999999999999998,-0.06,0,0.02,0.01,0,-0.02,0,-0.03,0,-0.0700000000000001,-0.05,-0.05,-0.12,-0.1,-0.03,-0.02,0,-0.0399999999999998,0,-0.0300000000000002,-0.01,-0.0299999999999998,-0.04,-0.0499999999999999,-0.04
"20120619",-0.02,-0.00999999999999998,0,0,0.02,0.02,0.00999999999999998,0.01,0,-0.01,-0.00999999999999998,0.01,0,0.01,0.01,0.02,0,0,0,-0.01,-0.00999999999999998,0.0499999999999998,0,0.0500000000000003,0.01,0.0600000000000001,0.01,0.02,0.03
"20120621",-0.00999999999999998,-0.02,0.05,0.01,0.03,0.01,-0.01,0,0,0,-0.01,-0.01,-0.01,0.04,0.02,0.02,0.0999999999999999,0.07,-0.01,0,-0.01,-0.02,-0.01,-0.04,0,-0.04,0,-0.01,-0.02
"20120625",-0.01,-0.04,-0.02,0,-0.05,-0.02,-0.03,-0.02,0,0.01,0.01,0,0,-0.05,-0.06,-0.0599999999999999,0,-0.03,0.01,0.01,0.01,-0.0600000000000001,0,-0.0600000000000001,0,-0.0600000000000001,-0.03,-0.04,-0.0499999999999998
"20120627",-0.07,-0.06,-0.02,-0.01,-0.02,0.00999999999999998,0.03,0.02,0,-0.01,0.02,-0.01,0,0,-0.01,-0.03,0,0,-0.01,-0.01,0.02,-0.01,0,-0.02,0,-0.00999999999999979,0,-0.02,-0.02
"20120705",0.03,-0.01,0.18,-0.00999999999999998,0,0,0,0.00999999999999998,0,-0.02,0,0.02,-0.02,-0.01,0,-0.01,-0.0800000000000001,-0.0499999999999999,0.01,-0.02,0,0.01,-0.02,0.04,-0.02,0.0300000000000002,0,0.01,0.01
"20120709",0.04,0.05,-0.02,0,-0.04,-0.07,0.00999999999999998,0.03,0,0.01,-0.00999999999999998,0,-0.01,-0.0399999999999999,-0.05,-0.05,-0.0199999999999998,-0.02,0,0.01,-0.00999999999999998,-0.04,0,-0.0399999999999996,0,-0.04,-0.01,-0.01,-0.03
"20120711",-0.02,0.03,0.15,0,0.02,-0.02,0.00999999999999998,0,0,0.01,0,0,0,0.02,0.02,0.00999999999999995,0.01,0.02,0,0.01,0,0.01,0,0,0,0,-0.01,0.01,0.01
"20120716",0.05,0,0,0,-0.03,0.04,0.03,0.02,0,0,-0.00999999999999998,-0.05,-0.02,-0.03,-0.02,-0.02,-0.05,-0.0399999999999999,-0.04,0,-0.00999999999999998,0,-0.02,0,-0.01,-0.00999999999999979,-0.04,-0.03,-0.01
"20120718",0.01,0.01,0.13,-0.01,0,-0.01,0,-0.02,0,-0.01,0,-0.01,0,-0.01,0,0,-0.03,-0.0199999999999999,-0.01,-0.01,0,-0.01,0,-0.0100000000000002,-0.03,0,-0.02,-0.02,-0.02
"20120720",0.01,-0.01,0.09,0,-0.06,0,0.03,0.01,0,0,0,0.01,0,-0.05,-0.07,-0.07,0.02,-0.01,0.01,0,0,-0.05,0,-0.0700000000000003,0,-0.0600000000000001,-0.02,-0.03,-0.04
"20120725",-0.03,-0.03,0,0,0,0.00999999999999998,0.03,-0.02,0,0,-0.00999999999999998,0,-0.00999999999999998,0.01,0.01,0,0.00999999999999979,0.01,0,0,-0.00999999999999998,-0.01,-0.00999999999999998,0,0,-0.0100000000000002,0,-0.0099999999999999,0
"20120730",-0.01,-0.00999999999999998,-0.02,0,0.02,0,0.01,-0.02,0,0,0,-0.03,0,0.02,0.04,0.03,-0.04,-0.01,-0.02,0,0,0.0800000000000001,0,0.0900000000000003,0,0.0899999999999999,0,0.03,0.05
"20120802",-0.00999999999999998,0.02,0.03,0.01,-0.01,0,0.02,0.00999999999999998,0,-0.02,0,-0.03,0.01,0,-0.01,-0.02,0.01,0.01,-0.03,-0.02,0,0,0.01,-0.00999999999999979,0.00999999999999998,-0.0100000000000002,0.01,0.01,0
"20120806",0,0.05,0,0,-0.02,-0.00999999999999998,0,0.01,0,0.01,0,0.02,0,-0.02,-0.01,-0.01,-0.04,-0.03,0.02,0.01,0,-0.01,0,-0.00999999999999979,0,0,0,-0.02,-0.02
"20120808",0.01,0,-0.00999999999999998,0,0.04,0.02,0.02,0.02,0,0,0,0,0,0.04,0.04,0.04,0.05,0.04,0,0,0,0.02,0,0.02,0.02,0.0299999999999998,0.01,0.02,0.01
"20120810",0,0.00999999999999998,0.03,0,-0.01,0.02,0.05,0.05,0,-0.01,-0.00999999999999998,0,-0.02,-0.02,-0.01,0,-0.01,-0.0099999999999999,0,-0.01,-0.00999999999999998,-0.04,-0.02,-0.0299999999999998,-0.02,-0.0399999999999996,-0.02,-0.03,-0.0399999999999998
"20120814",-0.03,0.00999999999999998,0.03,0,0.06,-0.04,-0.00999999999999998,0.02,0,0,0,0.01,0,0.0499999999999999,0.06,0.06,0.03,0.0499999999999999,0.01,0,0,0.0800000000000001,0,0.0800000000000001,0,0.0799999999999996,0.03,0.04,0.0599999999999998
"20120817",0,0,0,0,0.04,-0.03,0.02,0.04,0,0,0,-0.02,0.01,0.02,0.03,0.04,0.04,0.0299999999999999,-0.02,0,0,0.01,0.01,0.02,0.02,0.0300000000000002,0,0.01,0.02
"20120821",0,0,0.00999999999999998,0,-0.02,-0.01,-0.02,-0.02,0,0,0,0.01,0.02,-0.02,-0.02,-0.03,-0.02,-0.02,0.01,0,0,-0.02,0.01,-0.02,0.02,-0.0300000000000002,0.01,0,-0.01
"20120823",-0.00999999999999998,0,0.06,0,-0.06,-0.02,-0.03,-0.02,0,0,0,0,0,-0.07,-0.06,-0.05,-0.0800000000000001,-0.07,0,0,0,-0.03,0,-0.0299999999999998,0,-0.0299999999999998,-0.01,0,-0.03
"20120829",-0.01,-0.04,-0.04,0,0.03,0,0.01,0.05,0,0.02,-0.00999999999999998,0,0,0.04,0.03,0.03,0.03,0.03,0,0.02,-0.00999999999999998,0.02,0,0.02,0,0.02,0,0,0.01
"20120831",0,-0.01,-0.00999999999999998,-0.01,-0.05,-0.02,-0.04,-0.04,0,-0.01,0,-0.03,-0.01,-0.05,-0.05,-0.05,-0.1,-0.0800000000000001,-0.03,-0.01,0,-0.0599999999999998,-0.01,-0.0699999999999998,-0.05,-0.0699999999999998,-0.05,-0.0700000000000001,-0.0700000000000001
"20120905",-0.01,-0.02,0.00999999999999998,0.02,-0.01,0.03,0.02,0.00999999999999998,0,0.01,0,0.01,0,-0.0099999999999999,-0.01,0,-0.01,-0.01,0.01,0.01,0,0.01,0.01,0.02,0.02,0.0100000000000002,0.01,0,0.01
"20120910",0,-0.02,-0.04,0,-0.01,0.00999999999999998,0.03,-0.02,0,-0.01,0,0,0,0,-0.01,-0.01,-0.03,-0.0199999999999998,0,-0.01,0,0.01,0,0.0100000000000002,0,0.02,0,0.02,0.01
"20120912",-0.01,-0.00999999999999998,-0.00999999999999998,0,0.07,0.02,0.01,0,0,0,-0.01,0,0,0.0700000000000001,0.08,0.09,0.02,0.0299999999999998,0,0,-0.01,0.0700000000000001,0,0.0800000000000001,0,0.0800000000000001,0,0.0299999999999999,0.0499999999999998
"20120914",-0.04,-0.02,-0.01,0.01,-0.03,0,0,-0.02,0,0.01,0,-0.02,0.01,-0.04,-0.01,-0.01,-0.0899999999999999,-0.0700000000000001,-0.02,0.01,0,0.13,0.00999999999999998,0.15,0.03,0.14,0.03,0.07,0.11
"20120918",0,0,0,0,0,-0.02,0.01,0,0,-0.01,0,0.03,0.00999999999999998,0.01,0,0.01,0.0600000000000001,0.03,0.02,-0.01,0,-0.03,0,-0.0300000000000002,0,-0.0299999999999998,-0.01,-0.02,-0.03
"20120920",0,0.02,0.02,0.01,0.05,0.02,0.02,0.03,0,0,0,-0.02,0,0.05,0.04,0.04,-0.02,-0.02,-0.02,0,0,0.01,0,0,0,-0.0100000000000002,0.01,0,0
"20120925",0.01,0.1,0.08,-0.01,-0.04,0.02,-0.05,0,0,0,0.00999999999999998,0.04,0,-0.01,-0.03,-0.04,-0.02,-0.04,0.03,0,0.00999999999999998,-0.04,0,-0.0599999999999996,0,-0.0500000000000003,0,-0.02,-0.04
"20120927",0,0.12,0.05,-0.00999999999999998,0.01,0,0,0,0,-0.02,0.01,0,-0.01,-0.01,0.02,0.02,-0.01,0,0,-0.02,0.01,0.02,-0.01,0.0300000000000002,-0.01,0.04,0,0.01,0.02
"20121001",0.02,-0.15,0.13,0.06,-0.01,-0.01,0.04,0.01,0,-0.01,0,-0.01,-0.01,-0.01,-0.01,-0.01,0,0,-0.01,-0.01,0,-0.01,0,-0.00999999999999979,0.02,-0.00999999999999979,0,0,0
"20121004",0.03,0.02,0,-0.01,-0.02,0.01,0.03,0.02,0,0.01,0,0.01,0.01,-0.03,-0.02,-0.03,-0.11,-0.11,0.01,0.01,0,0.0600000000000001,0.02,0.0699999999999998,0,0.0800000000000001,0.01,0.02,0.04
"20121009",-0.02,0.06,0.17,0.01,-0.01,-0.02,-0.04,-0.04,0,-0.01,0,0.01,0,0.0099999999999999,0,-0.01,0.01,0,0.01,-0.01,0,-0.01,0,-0.0299999999999998,-0.02,-0.0299999999999998,0.00999999999999995,0,-0.01
"20121011",-0.01,-0.07,-0.05,0,0.02,-0.01,0.02,0.03,0,0,-0.00999999999999998,0,0,0.03,0.02,0.01,0.05,0.05,0,0,-0.00999999999999998,-0.02,0,-0.0299999999999998,0.01,-0.0300000000000002,-0.00999999999999995,0.01,0
"20121015",0.06,0.02,0,0,0,0.02,0.03,0.02,0,0,0,-0.02,0.00999999999999998,0,-0.01,0.01,-0.04,-0.04,-0.02,0,0,0.01,0.01,0.0100000000000002,0,0.02,0,0,0
"20121017",0.04,0.08,0.03,-0.01,0.04,0.01,-0.01,0,0,0.02,0,0,0,0.0599999999999999,0.05,0.03,0.04,0.0499999999999998,0,0.02,0,0.0800000000000001,0,0.0900000000000003,0.03,0.0699999999999998,0.05,0.0800000000000001,0.0900000000000001
"20121022",0.01,-0.05,-0.02,0,-0.06,0.01,0.03,0.06,0,0,0,-0.02,0.01,-0.0399999999999999,-0.07,-0.07,0.04,0.01,-0.02,0,0,-0.03,0.01,-0.0600000000000001,0.03,-0.0699999999999998,0.01,0,-0.01
"20121024",0,-0.00999999999999998,-0.02,0.02,0.02,0.02,0.01,0.01,0,0,0.01,0.02,0,0.02,0.02,0.02,0.00999999999999979,0.02,0.02,0,0.01,0.01,0,0.02,0,0.02,-0.00999999999999995,-0.01,0
"20121029",0.00999999999999998,0,0,0.01,-0.1,0.02,0.05,0.05,0,0.03,0,0,-0.00999999999999998,-0.1,-0.09,-0.08,-0.04,-0.0800000000000001,0,0.03,0,-0.12,-0.01,-0.12,-0.01,-0.11,-0.03,-0.08,-0.12
"20121101",-0.01,-0.02,0.01,-0.00999999999999998,0.02,0,0,-0.06,0,-0.02,-0.01,-0.03,0,0.01,0.01,0.01,0,0.01,-0.03,-0.02,-0.01,0.03,0,0.04,0,0.04,0,0.01,0.02
"20121105",0.01,0,-0.06,0.01,-0.01,-0.00999999999999998,0.02,0.05,0,0.02,0,0.01,0,-0.02,-0.03,-0.02,0.0199999999999998,0.0199999999999998,0.01,0.02,0,-0.03,0,-0.0399999999999996,0,-0.0300000000000002,0,-0.03,-0.03
"20121107",-0.02,0,0.05,0,-0.09,-0.01,-0.03,-0.07,0,0,-0.00999999999999998,0,-0.00999999999999998,-0.0800000000000001,-0.09,-0.08,-0.0399999999999998,-0.0599999999999998,0,0,-0.00999999999999998,-0.1,-0.01,-0.1,-0.03,-0.0899999999999999,-0.05,-0.08,-0.11
"20121109",-0.02,0.03,-0.06,0,0.03,0.01,-0.01,-0.01,0,-0.01,0,0,-0.02,0.02,0.03,0.03,0.02,0.02,0,-0.01,0,-0.01,-0.02,-0.0100000000000002,0,-0.02,0,0,0
"20121114",0,0,0,0,0.01,-0.05,-0.02,-0.05,0,-0.01,0,0.03,0.00999999999999998,0.0299999999999999,0.02,0.00999999999999995,0.02,0.03,0.03,-0.01,0,0,0,0,-0.02,0.00999999999999979,0,0,0.01
"20121116",0.01,-0.03,0,0,0.00999999999999998,0.00999999999999998,0,-0.01,0,-0.02,-0.01,-0.06,-0.01,-0.01,0,0.02,-0.01,-0.01,-0.06,-0.02,-0.01,0,-0.01,0.0100000000000002,0,0.00999999999999979,0,0,-0.01
"20121120",0,0,-0.07,0,0.05,-0.02,0.01,-0.01,0,-0.01,0,0.09,0,0.04,0.06,0.04,0.01,0.0199999999999998,0.09,-0.01,0,0.0499999999999998,0,0.0600000000000001,0.02,0.0600000000000001,0.03,0.03,0.05
"20121128",-0.01,0.03,0.02,0,-0.03,0,-0.00999999999999998,-0.00999999999999998,0,0,0,0,0,-0.04,0.02,-0.02,0.01,-0.02,0,0,0,-0.0600000000000001,0.00999999999999998,-0.0600000000000001,0,-0.04,-0.02,-0.0499999999999999,-0.0600000000000001
"20121130",0,-0.04,-0.02,0,-0.03,-0.02,-0.02,0,0,-0.01,-0.02,-0.05,0,-0.01,0,-0.02,-0.0299999999999998,-0.0299999999999998,-0.05,-0.01,-0.02,0,0,0,0,0.02,-0.00999999999999995,-0.02,0
"20121204",0,0.02,0.03,0.01,-0.02,0,0,0,0,0,0.00999999999999998,-0.06,0,-0.0199999999999999,-0.03,-0.02,0,0,-0.06,0,0.00999999999999998,-0.00999999999999979,0,-0.0100000000000002,0,-0.02,0,0,-0.01
"20121206",0.04,0.01,0.01,0,-0.03,-0.01,-0.02,-0.00999999999999998,0,0,0,0,0,-0.02,-0.02,-0.03,-0.01,-0.02,0,0,0,-0.01,0,-0.02,0,-0.02,0,-0.01,-0.02
"20121210",0.01,-0.01,-0.02,0,-0.03,0.01,0.02,0,0,0,0,-0.01,0,-0.01,-0.05,-0.01,0.04,0.05,-0.01,0,0,-0.01,0,-0.0100000000000002,-0.01,-0.0100000000000002,0,-0.01,0
"20121212",0,0.02,0.02,0,0.05,-0.01,-0.01,-0.02,0,-0.01,-0.03,0,-0.02,0.0499999999999999,0.06,0.05,-0.03,0.01,0,-0.01,-0.03,0.0600000000000001,-0.02,0.0699999999999998,0.01,0.0699999999999998,0,0.02,0.05
"20121214",-0.01,-0.03,-0.02,0.01,-0.02,0.03,0,-0.00999999999999998,0,-0.02,-0.02,-0.01,-0.01,-0.01,-0.03,-0.02,0.01,0,-0.01,-0.02,-0.02,-0.02,-0.01,-0.0300000000000002,-0.03,-0.0299999999999998,0,0,0
"20121218",0.02,0.02,-0.06,0.01,0.04,0.01,0.00999999999999998,0,0,0.01,0.02,0.03,0.03,0.0299999999999999,0.05,0.04,0.01,0.02,0.03,0.01,0.02,0.0600000000000001,0.03,0.0600000000000001,0.03,0.0600000000000001,0.02,0.04,0.05
"20121228",-0.05,-0.08,-0.04,0,0,-0.02,0.00999999999999998,-0.01,0,-0.05,-0.02,-0.02,-0.00999999999999998,-0.02,-0.01,0.01,0.01,0.01,-0.02,-0.05,-0.02,-0.04,0,-0.0499999999999998,0.01,-0.0500000000000003,-0.02,-0.03,-0.05
"20130103",0,-0.04,0.1,0,0.09,-0.01,-0.00999999999999998,0,0,0,0,-0.01,0,0.08,0.09,0.0900000000000001,0.0600000000000001,0.0700000000000001,-0.01,0,0,0.0599999999999998,0,0.0700000000000003,0,0.0800000000000001,0.03,0.05,0.0600000000000001
"20130107",0.01,0.02,0.02,0,-0.04,0.03,0.02,0.01,0,0,0,-0.01,0,-0.0499999999999999,-0.09,-0.04,-0.03,-0.03,-0.01,0,0,-0.01,0,0,0,0,0,0,-0.01
"20130109",-0.02,0,0.13,-0.00999999999999998,-0.02,0,-0.01,0.01,0,-0.01,-0.02,-0.02,-0.01,-0.04,-0.04,-0.02,-0.0499999999999998,-0.03,-0.02,-0.01,-0.02,-0.01,-0.01,-0.0100000000000002,-0.01,0,-0.01,-0.02,-0.01
"20130111",-0.02,0.01,0,0,-0.01,-0.02,0.02,-0.00999999999999998,0,0.01,0,-0.01,0,-0.01,0.02,-0.02,0,-0.02,-0.01,0.01,0,-0.02,0,-0.0300000000000002,0,-0.0300000000000002,0,-0.02,-0.02
"20130117",0.04,0.04,0.03,-0.00999999999999998,0.02,0.02,0,-0.01,0,-0.02,0,-0.04,0,0.02,0,0.04,0.05,0.05,-0.04,-0.02,0,0.0299999999999998,0,0.04,0.02,0.04,0.03,0.04,0.05
"20130122",-0.01,0,0,0,0,0,0,-0.02,0,0,0,-0.01,-0.01,-0.02,-0.07,0,0.04,0.05,0,0,0,-0.01,0,-0.00999999999999979,0,-0.00999999999999979,0,-0.01,-0.01
"20130124",-0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0,0,0,0,0,0.04,0.05,0.01,0.01,0.0299999999999998,0,0,0,0.0199999999999998,0,0.02,-0.03,0.02,0,0.02,0.02
"20130205",-0.01,0.01,-0.03,0,0.04,0,0,0.00999999999999998,0,0,0,0.03,0.00999999999999998,0.0399999999999999,0.03,0.03,0.03,0.04,0.03,0,0,0.04,0,0.04,0.02,0.04,0.03,0.03,0.0299999999999998
"20130211",-0.04,-0.06,-0.04,0.01,0.02,0,0.01,0.01,0,0.02,0,-0.01,0,0,-0.02,0.02,0.0700000000000001,0.05,-0.01,0.02,0,-0.01,0,-0.0100000000000002,0,-0.02,0.01,0.01,0
