"","FCP_M1","FCP_M2","FCP_M3","FF_O","LTAVG_Y10P","NFCP_M1","NFCP_M2","NFCP_M3","PRIME_NA","TB_M3","TB_M6","TB_WK4","TB_Y1","TCMII_Y10","TCMII_Y20","TCMII_Y30","TCMII_Y5","TCMII_Y7","TCMNOM_M1","TCMNOM_M3","TCMNOM_M6","TCMNOM_Y10","TCMNOM_Y1","TCMNOM_Y20","TCMNOM_Y2","TCMNOM_Y30","TCMNOM_Y3","TCMNOM_Y5","TCMNOM_Y7"
"20160418",0,0.02,0,0,0.01,-0.03,0.01,0.07,0,0,-0.01,-0.04,-0.01,0.00999999999999998,-0.01,0,0.03,0.01,-0.03,0,-0.02,0.02,-0.01,0.0299999999999998,0.01,0.02,0.03,0.02,0.02
"20160419",0.08,0.09,0.0599999999999999,0,-0.02,-0.01,0.03,-0.06,0,-0.01,0.01,0.03,0.01,-0.02,-0.01,-0.01,-0.03,-0.03,0.02,-0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03
"20160420",-0.05,-0.04,-0.0299999999999999,0,0.0499999999999999,0,-0.03,0.02,0,0.02,-0.01,0,0,0.04,0.0600000000000001,0.05,0.03,0.04,0,0.02,0,0.0600000000000001,0.01,0.0600000000000001,0.03,0.0600000000000001,0.0499999999999999,0.0600000000000001,0.0599999999999998
"20160421",0.05,0.04,0.0399999999999999,0,0.02,0.01,-0.02,0.04,0,0,0.01,0.01,0.02,0.00999999999999998,0.02,0.03,-0.04,-0.08,0.01,0,0.01,0.0299999999999998,0.02,0.04,0.0199999999999999,0.0299999999999998,0.01,0.03,0.02
"20160422",-0.01,-0.01,0,0,0.01,0.03,0.02,-0.02,0,0,0.01,0,0,0.01,0.01,0.01,0.02,0.01,0,0,0.01,0.01,0,0.00999999999999979,0.02,0.0100000000000002,0.03,0.02,0.02
"20160425",0.01,0.01,0,0,0.02,-0.03,0.01,0,0,0.02,0.03,-0.03,0.01,0.01,0.01,0.0199999999999999,0.01,0.02,-0.02,0.02,0.02,0.02,0.0099999999999999,0.02,0.01,0.02,0,0.00999999999999979,0.02
"20160426",0,0,0,0,0.01,0.00999999999999995,0.00999999999999995,0.01,0,-0.01,0.02,0.03,0.0599999999999999,0.01,0.0199999999999999,0.01,0.02,0.01,0.02,-0.01,0.03,0.03,0.04,0.0300000000000002,0.01,0.0399999999999996,0.03,0.02,0.03
"20160427",0,0,0,0,-0.0600000000000001,0,-0.05,0,0,0,-0.03,-0.01,-0.03,-0.08,-0.0599999999999999,-0.0499999999999999,-0.08,-0.04,-0.01,0,-0.03,-0.0699999999999998,-0.03,-0.0500000000000003,-0.03,-0.0499999999999998,-0.05,-0.0699999999999998,-0.0800000000000001
"20160429",-0.1,-0.11,-0.09,-0.07,-0.09,0.01,0.02,-0.06,0,-0.02,0,-0.02,-0.0199999999999999,-0.07,-0.08,-0.0800000000000001,-0.08,-0.11,-0.02,-0.02,0,-0.04,-0.0199999999999999,-0.04,-0.0599999999999999,-0.0499999999999998,-0.07,-0.05,-0.0399999999999998
"20160503",0.1,0.11,0.09,0.07,0.0600000000000001,-0.02,0.04,0.02,0,-0.01,0,0.02,-0.03,0.05,0.0499999999999999,0.05,0.03,0.07,0.02,-0.01,0,-0.02,-0.03,-0.0199999999999996,-0.02,0,0,-0.03,-0.03
"20160504",-0.01,-0.01,-0.01,0,-0.01,0.00999999999999995,-0.04,-0.03,0,-0.02,-0.01,0,-0.01,-0.01,0,-0.01,0,-0.04,0,-0.02,-0.01,-0.02,-0.01,-0.02,0,-0.02,-0.03,-0.02,-0.02
"20160505",-0.1,-0.07,-0.0299999999999999,0,-0.04,-0.00999999999999995,0.02,0.01,0,0.01,0,0.02,-0.01,-0.03,-0.03,-0.03,-0.03,0.01,0.02,0.01,0,-0.03,-0.01,-0.0500000000000003,-0.03,-0.04,-0.02,-0.03,-0.03
"20160510",-0.01,-0.02,-0.03,0,0.01,0.02,0.05,0.07,0,0.04,-0.03,0.05,0,0.02,0,0.01,-0.01,-0.04,0.05,0.04,-0.03,0.01,0.01,0.0100000000000002,0,0.00999999999999979,0.01,0,0
"20160512",0.11,0.08,0.05,0,0,-0.03,-0.05,-0.01,0,0.03,0.01,0,0.02,0,0.01,-0.01,0.04,0.07,0,0.03,0.01,-0.02,0.02,0,0.04,-0.00999999999999979,0.04,0.04,0.02
"20160517",-0.15,-0.1,-0.01,0,-0.02,0.03,0.04,0.02,0,0.01,0.03,0,0.03,0,-0.02,-0.0299999999999999,0.02,0.01,0,0.01,0.03,0.01,0.0399999999999999,0,0.0599999999999999,-0.0100000000000002,0.0499999999999999,0.05,0.03
"20160518",0.11,0.01,-0.0800000000000001,0,0.09,-0.03,-0.06,-0.05,0,0.02,0.03,0,0.0499999999999999,0.11,0.13,0.08,0.14,0.12,0,0.02,0.03,0.11,0.05,0.0899999999999999,0.0800000000000001,0.0800000000000001,0.11,0.12,0.12
"20160523",0.05,0.12,0.13,0,0.02,0.04,0.05,0.03,0,0.05,0.05,0,0.05,0.04,0.05,0.01,0.02,0.01,0.01,0.05,0.05,-0.03,0.0599999999999999,-0.04,0.01,-0.04,-0.03,-0.03,-0.04
"20160524",-0.12,-0.07,-0.02,0,0.01,-0.01,0,-0.01,0,0,0,0.02,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0,0,0.02,0,0.02,0.01,0.02,0.03,0.03,0.03
"20160526",0.11,0.06,0.01,0,-0.03,-0.02,0.01,0.05,0,-0.05,-0.02,-0.11,-0.04,-0.06,-0.1,-0.03,-0.06,-0.05,-0.11,-0.04,-0.02,-0.03,-0.0399999999999999,-0.00999999999999979,-0.05,-0.00999999999999979,-0.05,-0.0599999999999998,-0.03
"20160603",-0.08,-0.05,-0.02,0,-0.0499999999999999,0.04,0.02,-0.01,0,-0.01,-0.03,0.02,-0.0600000000000001,-0.06,0,-0.03,-0.06,-0.07,0.02,-0.01,-0.03,-0.12,-0.05,-0.15,-0.09,-0.12,-0.11,-0.12,-0.15
"20160607",-0.00999999999999995,-0.04,-0.0299999999999999,0,-0.03,0.02,0.00999999999999995,0,0,-0.00999999999999995,0,0.02,-0.01,-0.04,-0.05,-0.02,-0.06,-0.04,0.01,-0.02,0,0.01,-0.01,0.0100000000000002,0,0.02,0.0199999999999999,0,0.01
"20160608",0.1,0.1,0.0499999999999999,0,-0.03,-0.03,-0.03,0,0,-0.04,0,0,0.01,-0.03,-0.03,-0.0399999999999999,-0.03,-0.03,0,-0.04,0,-0.01,0.01,-0.02,0,-0.0300000000000002,-0.0099999999999999,0,0
"20160615",-0.09,-0.08,-0.0499999999999999,0,0.02,0,-0.03,-0.07,0,0.02,-0.06,0.03,-0.08,0.01,0.01,0.0399999999999999,-0.06,-0.02,0.03,0.02,-0.06,-0.11,-0.08,-0.0900000000000001,-0.0900000000000001,-0.0799999999999996,-0.12,-0.13,-0.13
"20160616",0.09,0.07,0.0399999999999999,0.01,0.01,-0.01,0.01,0.03,0,0.01,-0.01,0,0,0.02,0.02,0,0.05,0.03,0,0.01,-0.01,-0.03,0.01,-0.03,0.01,-0.04,0,0,-0.00999999999999979
"20160621",0,0,-0.01,0,0.1,-0.01,-0.01,0,0,0,0.05,0.02,0.0600000000000001,0.13,0.11,0.0900000000000001,0.13,0.13,0.02,0,0.05,0.14,0.0399999999999999,0.11,0.0600000000000001,0.11,0.08,0.12,0.12
"20160623",-0.03,-0.06,-0.0499999999999999,0.01,-0.03,0.01,0.01,-0.01,0,0.03,0.02,0.02,0.0099999999999999,-0.04,-0.03,-0.03,-0.03,-0.04,0.02,0.04,0.02,0.03,0.01,0.0500000000000003,0.02,0.0499999999999998,0.03,0.03,0.05
"20160627",0.05,0.06,0.04,0.02,-0.14,0.03,0.03,0.04,0,-0.03,-0.07,-0.06,-0.13,-0.12,-0.15,-0.15,-0.05,-0.08,-0.05,-0.04,-0.08,-0.28,-0.13,-0.29,-0.17,-0.27,-0.22,-0.25,-0.28
"20160628",-0.11,-0.05,0.0399999999999999,0,-0.03,-0.02,-0.04,-0.07,0,-0.01,0,0.04,0,-0.03,-0.05,-0.03,-0.05,-0.03,0.03,-0.01,0,0,0,0,0,-0.00999999999999979,0.01,0,0
"20160629",0.06,0.02,-0.03,0,0.02,0.03,0.01,0.03,0,0,-0.00999999999999995,-0.07,0.01,0.01,0.04,0.01,-0.01,-0.01,-0.07,0,0,0.04,0.01,0.03,0.01,0.0299999999999998,0.03,0.03,0.04
"20160705",-0.05,-0.02,0.02,-0.00999999999999995,-0.15,-0.06,-0.02,-0.03,0,0.02,0,0.09,-0.02,-0.13,-0.16,-0.15,-0.12,-0.12,0.09,0.02,0,-0.13,-0.02,-0.14,-0.0599999999999999,-0.16,-0.08,-0.0900000000000001,-0.11
"20160706",0.03,0,0.02,0,-0.02,0.05,0.00999999999999995,0.01,0,-0.01,0.00999999999999995,-0.01,0.02,-0.02,-0.02,-0.02,-0.01,-0.02,-0.01,-0.01,0.01,0.00999999999999979,0.02,0,0.0199999999999999,0,0.0299999999999999,0.01,0.01
"20160707",-0.02,-0.08,-0.0499999999999999,0,0.02,-0.01,0.01,0,0,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.00999999999999995,0,0,0,0,0.02,0.01
"20160713",0,0.11,0.0399999999999999,0,0.04,0.01,-0.01,-0.01,0,0.02,0.03,0.02,0.03,0.06,0.03,0.0199999999999999,0.08,0.08,0.02,0.02,0.03,0.0800000000000001,0.04,0.05,0.1,0.04,0.11,0.1,0.11
"20160715",0.03,0,0.02,0,0.07,-0.04,-0.02,0.01,0,0,0.02,-0.03,0.01,0.08,0.08,0.0600000000000001,0.07,0.07,-0.02,0.01,0.02,0.12,0.01,0.13,0.0299999999999999,0.12,0.07,0.0799999999999998,0.0999999999999999
"20160719",0.06,0.05,-0.01,0,0,0,0.03,0.02,0,0,0.02,0.03,0.05,0.01,0.0600000000000001,0.01,0.02,0,0.02,-0.01,0.02,-0.04,0.04,-0.02,-0.01,-0.0299999999999998,-0.03,-0.0299999999999998,-0.04
"20160720",0,-0.01,-0.01,0,0.02,-0.00999999999999995,-0.03,-0.01,0,0.01,0,-0.02,0,0.01,-0.03,0.02,0.02,0.03,-0.00999999999999995,0.01,0,0.03,0,0.03,0.03,0.0299999999999998,0.02,0.0299999999999998,0.03
"20160721",-0.06,-0.03,0.03,0,0,0,0.01,-0.02,0,-0.01,0,0.01,-0.02,-0.08,-0.06,0,-0.02,-0.05,0,0,0,-0.02,-0.02,-0.01,-0.03,-0.00999999999999979,-0.04,-0.0399999999999998,-0.03
"20160722",0,-0.02,0.01,0,0.01,0.00999999999999995,0.00999999999999995,0.02,0,0.01,0,0,0.01,0.01,0.02,0,0.04,0.02,0.00999999999999995,0.01,0,0,0.01,0,0.01,0,0.02,0.0199999999999998,0.02
"20160725",-0.03,0.02,-0.02,0,0.01,0,-0.05,-0.02,0,0,0,-0.01,0,0.02,0,0.01,0.04,0.03,-0.00999999999999995,-0.01,0,0.01,0,0,0.01,0,0.03,0.02,0.01
"20160726",-0.01,0,0.01,0,-0.02,0.01,0.07,0.04,0,-0.01,-0.01,-0.03,0,-0.01,-0.03,-0.02,0.01,0,-0.04,-0.01,-0.01,-0.01,0,-0.01,0.03,-0.0100000000000002,0,0,-0.01
"20160727",0.11,0.05,0,0,-0.05,0,-0.02,-0.02,0,0,-0.03,0,-0.02,-0.04,-0.06,-0.05,-0.03,-0.03,0.01,0,-0.03,-0.05,-0.02,-0.0499999999999998,-0.02,-0.0499999999999998,-0.04,-0.0499999999999998,-0.0499999999999998
"20160728",-0.04,-0.02,0,0,-0.02,-0.05,-0.04,-0.04,0,-0.06,-0.01,-0.06,0,-0.03,-0.02,-0.02,-0.03,-0.03,-0.06,-0.06,-0.01,0,0,-0.01,-0.01,0,-0.01,-0.01,0
"20160801",-0.11,0,0.04,0,0.04,0.06,0.08,0.1,0,0.04,0.01,0.01,-0.03,0.05,0.06,0.04,0.03,0.03,0.01,0.04,0.01,-0.01,-0.03,0.01,-0.0499999999999999,0.0100000000000002,-0.0399999999999999,-0.03,-0.02
"20160802",0.14,0,-0.0800000000000001,0,0.0600000000000001,0.02,-0.01,-0.03,0,0,0.01,0.09,0,0.06,0.07,0.07,0.03,0.05,0.08,0,0.00999999999999995,0.04,0,0.0399999999999998,0,0.0499999999999998,0.01,0.01,0.03
"20160805",-0.06,0,0.0800000000000001,0,-0.04,-0.03,-0.02,-0.02,0,-0.02,0.04,-0.05,0.05,-0.02,-0.05,-0.0599999999999999,-0.02,-0.02,-0.05,-0.00999999999999995,0.04,0.04,0.0600000000000001,0.03,0.0499999999999999,0.0299999999999998,0.07,0.0599999999999998,0.0499999999999998
"20160809",-0.02,0.0399999999999999,0.19,0,-0.04,0,0.04,0.03,0,0.02,-0.01,0.04,-0.01,-0.03,-0.03,-0.04,0.01,-0.01,0.04,0.00999999999999995,-0.01,-0.04,-0.01,-0.0499999999999998,-0.01,-0.0699999999999998,-0.02,-0.0199999999999998,-0.03
"20160810",0.14,0.0700000000000001,-0.1,0,-0.00999999999999995,0,-0.03,-0.03,0,-0.00999999999999995,-0.01,0,0,0,-0.00999999999999995,-0.01,-0.01,0,0,-0.00999999999999995,-0.01,-0.05,0,-0.03,-0.02,-0.02,-0.0399999999999999,-0.04,-0.0399999999999998
"20160811",-0.08,-0.08,-0.04,0,0.03,0.01,-0.01,0,0,0,0.02,0,0,0.04,0.03,0.02,0.04,0.04,0,0,0.02,0.0700000000000001,0,0.0599999999999998,0.0700000000000001,0.0499999999999998,0.08,0.0899999999999999,0.0799999999999998
"20160812",-0.04,-0.03,-0.0599999999999999,0,-0.03,-0.04,-0.03,0,0,0,-0.02,0,0.01,-0.03,-0.02,-0.03,-0.03,-0.03,0,0.00999999999999995,-0.02,-0.0600000000000001,0.01,-0.0399999999999998,-0.05,-0.0499999999999998,-0.0600000000000001,-0.0599999999999998,-0.0599999999999998
"20160815",-0.04,0.02,0.07,0,0.03,0.04,0.04,0,0,0.03,0.03,-0.02,0,0.03,0.03,0.04,0.03,0.02,-0.01,0.02,0.03,0.04,0,0.0499999999999998,0.01,0.04,0.03,0.0399999999999998,0.0399999999999998
"20160816",0.01,0,0.05,0,0.03,0,0.06,0.0700000000000001,0,-0.04,-0.01,0.02,0.02,0.03,0.04,0.03,0.04,0.04,0.01,-0.04,-0.01,0.02,0.0099999999999999,0.02,0.04,0.02,0.02,0.02,0.02
"20160817",0.1,0,-0.16,0,-0.03,0,-0.05,-0.03,0,0.03,0.01,0,0.0099999999999999,-0.04,-0.03,-0.02,-0.04,-0.04,0,0.03,0.01,-0.01,0.01,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01
"20160819",0,-0.01,0,0,0,0,-0.01,-0.03,0,-0.01,-0.02,0,0.01,0.01,-0.01,0,-0.01,0,0,0,-0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02
"20160823",-0.03,0.0499999999999999,0.12,0,-0.04,0.05,0.06,0.05,0,0.01,0.01,0.01,-0.01,-0.03,-0.04,-0.05,-0.02,-0.02,0.01,0,0.01,-0.03,-0.01,-0.05,-0.02,-0.0499999999999998,-0.02,-0.02,-0.03
"20160824",-0.02,-0.0599999999999999,-0.1,0,0.01,-0.05,-0.06,0.02,0,0.01,0.01,0,0.01,0.01,0.02,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,-0.02,0
"20160826",0,0.0599999999999999,0.11,0,0.05,0,0,-0.05,0,0.02,0.01,-0.01,0.02,0.07,0.04,0.05,0.11,0.09,0,0.03,0.00999999999999995,0.0600000000000001,0.03,0.0700000000000001,0.08,0.0499999999999998,0.09,0.1,0.0900000000000001
"20160829",0,-0.0299999999999999,-0.05,0,-0.04,-0.01,0,-0.01,0,0,0.02,-0.03,0,-0.04,-0.03,-0.0600000000000001,-0.03,-0.03,-0.03,-0.01,0.02,-0.05,0,-0.0600000000000001,-0.0299999999999999,-0.0699999999999998,-0.0399999999999999,-0.05,-0.0600000000000001
"20160830",0,0.0399999999999999,0.0800000000000001,0,0.01,0,0,-0.03,0,0,-0.01,-0.00999999999999998,-0.01,0,-0.01,0.01,0.01,0.01,-0.02,0,-0.02,0,-0.01,0.01,-0.01,0.00999999999999979,0,0,0.01
"20160901",0.04,0.05,0.07,0,-0.02,0.04,0.03,0.04,0,0,-0.00999999999999995,0.03,-0.01,0.01,-0.03,-0.02,0.04,0.02,0.04,0,0,0,-0.01,-0.01,-0.02,0,-0.01,0,0
"20160902",0,-0.0700000000000001,-0.15,0,0.02,-0.01,-0.01,0.01,0,-0.01,-0.02,-0.02,-0.01,0.01,0.03,0.03,-0.02,0,-0.02,0,-0.02,0.03,-0.01,0.05,0.02,0.0499999999999998,0.01,0.02,0.03
"20160906",-0.07,0.01,0.05,0,-0.06,-0.01,0,-0.02,0,0,0.01,0,-0.0299999999999999,-0.07,-0.05,-0.0599999999999999,-0.08,-0.08,-0.01,-0.01,0,-0.05,-0.0299999999999999,-0.05,-0.0600000000000001,-0.0399999999999996,-0.0600000000000001,-0.0700000000000001,-0.0700000000000001
"20160907",0.1,0,-0.05,0,-0.02,-0.07,0,0.01,0,0.02,0.03,0.01,0.01,-0.03,-0.04,-0.02,-0.02,-0.02,0.01,0.02,0.04,-0.01,0.0099999999999999,-0.01,0,-0.0100000000000002,0,-0.00999999999999979,-0.01
"20160908",-0.09,-0.0299999999999999,0.01,0,0.06,0.08,0,0,0,0,0.01,0,0,0.06,0.1,0.07,0.03,0.03,0.01,0.00999999999999995,0.01,0.0700000000000001,0,0.0900000000000001,0.04,0.0899999999999999,0.05,0.0699999999999998,0.0700000000000001
"20160909",0.06,0.0599999999999999,0.18,0,0.09,0.02,-0.01,0,0,0,0.01,-0.02,0.01,0.08,0.06,0.0800000000000001,0.06,0.09,-0.02,0,0.01,0.0599999999999998,0.01,0.0699999999999998,0.01,0.0700000000000003,0.02,0.04,0.05
"20160912",0.02,-0.0599999999999999,-0.24,0,-0.01,-0.02,0.02,0.03,0,0.03,0.03,-0.01,-0.01,0,0.01,0,-0.03,-0.02,0,0.02,0.02,0.01,-0.01,0,0,0.00999999999999979,-0.01,-0.02,-0.01
"20160913",-0.07,0.0199999999999999,0.11,0,0.07,0.02,0.02,0.02,0,-0.01,0,0.03,0.07,0.07,0.09,0.07,0.07,0.06,0.01,-0.01,0.01,0.05,0.0600000000000001,0.0700000000000003,0.01,0.0700000000000003,0.0299999999999999,0.05,0.0600000000000001
"20160915",0.01,0.01,0,0,0.01,0.01,-0.01,-0.03,0,-0.07,-0.05,-0.06,-0.03,-0.02,0.02,0.02,-0.06,-0.05,-0.05,-0.07,-0.05,-0.02,-0.03,0.00999999999999979,-0.0600000000000001,0.00999999999999979,-0.08,-0.0600000000000001,-0.05
"20160916",0.09,0.05,0.01,0,-0.03,0.01,0.02,0.01,0,0,0.01,0,0.01,-0.03,-0.04,-0.03,-0.02,-0.02,0,0.01,0.01,-0.01,0.01,-0.0299999999999998,0.03,-0.04,0.04,0.01,0
"20160919",-0.06,-0.0600000000000001,-0.04,0,0.01,-0.03,-0.03,-0.02,0,0.01,-0.01,-0.05,-0.01,0.01,0,0.02,0,0.01,-0.04,0,-0.02,0,-0.01,0,0.02,0.0100000000000002,0.01,0.01,0.01
"20160920",-0.02,0.03,0.0600000000000001,0,0,0.00999999999999995,0.00999999999999995,0.01,0,0,0.01,0.03,0.01,0,0,0,0,0,0.01,0,0.01,-0.01,0.01,-0.0100000000000002,0,-0.02,0.01,-0.02,-0.02
"20160921",0.06,0.01,0.0499999999999999,0,-0.0499999999999999,0.01,-0.00999999999999995,-0.01,0,-0.08,-0.05,-0.05,0,-0.05,-0.0399999999999999,-0.0600000000000001,-0.04,-0.05,-0.05,-0.08,-0.05,-0.03,0,-0.0299999999999998,0,-0.04,-0.01,0,-0.02
"20160923",-0.06,-0.02,-0.0599999999999999,0,-0.11,0.01,0.02,0.02,0,-0.04,-0.05,-0.03,-0.02,-0.1,-0.12,-0.11,-0.09,-0.09,-0.03,-0.04,-0.04,-0.0399999999999998,-0.01,-0.04,-0.02,-0.0500000000000003,-0.02,-0.04,-0.04
"20160926",0.04,-0.0499999999999999,-0.15,0,0.02,-0.05,-0.08,0.02,0,0.07,0.03,0.01,-0.0199999999999999,0,0.02,0.02,-0.01,-0.01,0.03,0.07,0.02,-0.03,-0.02,-0.02,-0.01,-0.02,-0.03,-0.03,-0.03
"20161003",-0.06,0.01,0.07,0,-0.03,0.04,0.09,-0.03,0,0.07,0.06,0.14,0.0499999999999999,-0.05,-0.06,-0.02,-0.02,-0.02,0.13,0.07,0.06,0.0399999999999998,0.05,0.00999999999999979,0.04,0.02,0.04,0.05,0.05
"20161004",0.09,0.0499999999999999,0.02,0,0.07,0,-0.01,0.01,0,0.01,-0.01,0.04,0.01,0.07,0.07,0.0800000000000001,0.06,0.07,0.03,0.01,0,0.0600000000000001,0.01,0.0700000000000003,0.0199999999999999,0.0600000000000001,0.0399999999999999,0.04,0.05
"20161005",-0.09,-0.02,-0.09,0,0.02,-0.03,0.01,0.0299999999999999,0,-0.01,0,-0.02,0,0.03,0.04,0.0299999999999999,0.01,0.01,-0.02,-0.01,0,0.03,0.01,0.0299999999999998,0.03,0.04,0.03,0.04,0.03
"20161006",0.11,0.0600000000000001,0.15,0,0,0.04,-0.01,-0.0399999999999999,0,0,-0.02,-0.01,0,0.01,0,-0.0099999999999999,0.01,0.01,0,0.01,-0.02,0.03,0,0.0300000000000002,0.01,0.02,0.02,0.02,0.04
"20161007",-0.01,-0.02,-0.03,0,0,-0.04,0,0.01,0,0,0,0,0.01,-0.01,-0.01,0,-0.03,-0.02,0,0,0,-0.02,0.01,0,-0.03,0,-0.01,-0.02,-0.03
"20161011",-0.06,-0.03,0,0.00999999999999995,0.03,0.03,0,0.09,0,0.03,0.02,0.01,0.05,0.03,0.04,0.0299999999999999,0.03,0.04,0.01,0.02,0.02,0.04,0.0299999999999999,0.0299999999999998,0.04,0.04,0.04,0.04,0.03
"20161012",-0.04,-0.03,-0.02,0,0.01,0.07,0.01,-0.01,0,0.01,0.01,-0.01,-0.01,0.02,0.02,0.02,0.00999999999999998,0.01,-0.01,0.02,0.01,0.02,-0.0099999999999999,0.02,0,0.00999999999999979,-0.04,0.01,0.02
"20161013",0.02,0.03,0.05,0,-0.01,-0.07,0.04,-0.02,0,-0.07,-0.04,0.01,-0.02,-0.03,-0.02,-0.02,-0.03,-0.03,0,-0.07,-0.04,-0.04,-0.02,-0.04,-0.02,-0.0299999999999998,0.01,-0.04,-0.04
"20161014",0.06,-0.02,-0.11,0,0.0199999999999999,0.08,-0.04,-0.0499999999999999,0,0.02,0.01,-0.01,0,0.01,0.02,0.03,-0.02,0,0,0.02,0.01,0.05,0,0.0700000000000003,-0.01,0.0699999999999998,0,0.01,0.02
"20161017",0.02,0.05,0.11,0,-0.0499999999999999,-0.06,0.04,0.09,0,0.03,0.02,-0.02,-0.01,-0.04,-0.04,-0.0599999999999999,-0.04,-0.05,-0.02,0.02,0.00999999999999995,-0.03,-0.01,-0.0300000000000002,-0.0299999999999999,-0.0299999999999998,-0.02,-0.02,-0.02
"20161018",-0.07,-0.04,-0.03,0,0,0.01,0.01,-0.03,0,0,0,0.03,0,0,0,0,-0.01,0,0.02,0,0,-0.02,0.01,-0.00999999999999979,0.0099999999999999,-0.0100000000000002,-0.02,-0.02,-0.02
"20161019",-0.01,0,-0.01,0,-0.01,0.01,-0.05,0.03,0,0,0,-0.02,-0.01,-0.01,0,0,-0.02,-0.02,-0.01,0.00999999999999995,0.01,0.01,-0.01,0,-0.0099999999999999,0,0,0,0
"20161024",0,-0.01,-0.01,0,0.01,-0.05,-0.01,-0.09,0,-0.01,-0.00999999999999995,-0.03,0.01,0.03,0,0.0099999999999999,0.06,0.05,-0.02,-0.02,-0.02,0.01,0.01,0,0.0299999999999999,0.0100000000000002,0.04,0.03,0.02
"20161025",0,-0.01,-0.01,0,-0.03,-0.00999999999999995,0.03,0.0499999999999999,0,0.01,0.02,0.01,0,-0.04,-0.03,-0.0399999999999999,-0.02,-0.04,-0.01,0.01,0.03,0,0,-0.0100000000000002,0.02,-0.02,0,0.02,0
"20161027",0,0.02,0,0,0.0700000000000001,0,0.1,0.03,0,-0.05,0,-0.04,0.02,0.06,0.06,0.07,0.04,0.06,-0.03,-0.04,0,0.0800000000000001,0.02,0.0899999999999999,0.01,0.1,0.04,0.04,0.0799999999999998
"20161028",0.05,-0.01,-0.0499999999999999,0,0.0099999999999999,0.00999999999999995,-0.12,-0.03,0,0,0,-0.00999999999999998,-0.02,0,0.03,0.02,-0.03,-0.02,-0.01,0,0,0.01,-0.02,0.0100000000000002,-0.01,0.02,-0.02,0,-0.01
"20161101",-0.06,0,0.0599999999999999,0,-0.0399999999999999,-0.00999999999999995,-0.02,-0.0599999999999999,0,0.06,0.02,0.07,-0.01,-0.02,-0.04,-0.05,-0.02,-0.01,0.06,0.05,0.01,-0.03,-0.01,-0.0299999999999998,-0.03,-0.04,-0.03,-0.03,-0.0199999999999998
"20161102",0.06,0.01,-0.02,0,0,0.03,0.0700000000000001,0.0599999999999999,0,0.01,0,-0.00999999999999998,-0.01,0,0,0.01,0,-0.01,0,0.02,0.01,-0.02,-0.01,-0.02,-0.0199999999999999,-0.02,-0.01,-0.04,-0.04
"20161103",-0.06,0.03,0.02,0,0.0499999999999999,0.01,0.02,-0.0399999999999999,0,0.01,0.01,0,0,0.03,0.05,0.05,0.03,0.03,0,0.01,0.01,0.01,0,0.0299999999999998,0,0.04,0,0,0.01
"20161107",0.07,-0.05,-0.07,0,-0.0299999999999999,-0.05,-0.0800000000000001,-0.01,0,0.04,0.02,0.03,-0.01,-0.02,-0.05,-0.04,-0.01,-0.01,0.04,0.03,0.02,0.01,-0.01,0.00999999999999979,0.0099999999999999,0,0.01,0.03,0.02
"20161108",0,0.01,0.01,0,0.0199999999999999,0.04,0.05,0.0399999999999999,0,0.02,0.02,0.02,0.09,0.03,0.03,0.02,0.04,0.04,0,0.02,0.02,0.0499999999999998,0.08,0.0300000000000002,0.05,0.0299999999999998,0.05,0.05,0.0499999999999998
"20161110",-0.02,-0.0299999999999999,-0.05,0,0.13,-0.02,0.01,-0.02,0,0.04,0.0299999999999999,0.00999999999999995,0.01,0.12,0.16,0.14,0.09,0.09,0.02,0.05,0.0299999999999999,0.27,0.01,0.29,0.05,0.31,0.13,0.22,0.27
"20161114",0.03,0.07,0.12,0,0.1,0.02,-0.01,0.0600000000000001,0,0.0700000000000001,0.0600000000000001,0,0.04,0.13,0.0900000000000001,0.09,0.15,0.15,0.02,0.0700000000000001,0.0600000000000001,0.0800000000000001,0.05,0.0699999999999998,0.08,0.0500000000000003,0.1,0.0999999999999999,0.0899999999999999
"20161115",-0.01,-0.03,-0.0599999999999999,0,-0.01,-0.01,0.01,-0.01,0,-0.04,-0.04,0.01,0.01,0.00999999999999995,0,-0.01,0,0,-0.02,-0.04,-0.04,0,0.01,-0.00999999999999979,0.02,-0.02,0.01,0.02,0.02
"20161116",0.08,0.14,0.22,0,-0.01,-0.01,-0.01,0.05,0,-0.04,0.01,0.01,-0.02,-0.02,-0.04,-0.0299999999999999,0.01,0.01,0.02,-0.04,0.01,-0.00999999999999979,-0.02,-0.0300000000000002,-0.02,-0.0500000000000003,0,0,0
"20161117",-0.14,-0.16,-0.18,0,0.02,0.03,0.0499999999999999,-0.05,0,-0.03,-0.01,-0.02,0.01,0.03,0.05,0.0399999999999999,0,0.00999999999999998,-0.02,-0.03,-0.01,0.0699999999999998,0.01,0.0800000000000001,0.04,0.0899999999999999,0.03,0.05,0.0500000000000003
